survival_functions,epochs,chance_rot_cycle,chance_rot_right,chance_invert,chance_erase_stop,chance_add_stop,chance_add_stop_mix,chance_replace_stops,chance_replace_stops_proximity,chance_create_line,chance_cycle,chance_erase_line,chance_merge,chance_merge_mix,chance_split,cycle_stops_shift,chance_merge_specimen,chance_cycle_stops_shift,chance_line_based_merge,fitness
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,30.62809856776222
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,32.65150400517623
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,31.053930666974214
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,31.497890903794048
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,31.66616301575891
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,31.86655880000461
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,30.995157405359546
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,31.58051439478908
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,31.389272309360507
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,32.6395037524014
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,31.86466283358567
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,31.143426706419813
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,31.48033331810718
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,31.526867354012392
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,30.758034414701786
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,30.037411185264745
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,29.61633404152992
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,31.861662905264755
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,30.634099942971194
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,30.711601778418682
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,31.10842814445705
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,31.535071537887745
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,30.65802953640012
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,30.224969896095896
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,30.729533700494347
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,30.91448374576748
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,31.4357408618593
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,30.982983765108937
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,30.57716844830152
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,29.867681887810914
1,100,0.5,0.5,0.5,0.2,0.8,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,30.432991007109695
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,31.14397663824447
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,29.713665619856396
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,29.37096592550128
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,29.288335677417432
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,30.20015209107092
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,30.325962779514082
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,29.937040874897658
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,29.0818295368142
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,29.95293870700304
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,28.41007931282761
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,29.749848142482264
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,29.082572966105754
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,29.80133227386075
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,30.338773425078017
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,29.879409106522758
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,30.589277612860702
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,29.642618891473933
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,29.673019675067092
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,29.41616376497782
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,28.351404304889144
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,29.26280441738683
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,28.55282633847366
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,30.177609584650742
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,29.110842274180573
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,29.088675214882795
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,29.31760559082946
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,29.271461567403083
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,29.43320497434053
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,29.086675054318523
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,29.890474759375497
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,29.89110205141971
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,29.324473316756464
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,28.10567253276771
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,29.99232316847315
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,29.638357118078307
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,28.775475788866988
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,29.038282552755348
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,28.61256017151061
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,29.83815172193547
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,28.303634119073052
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,29.6180141893538
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,28.883170052221306
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,28.63748806884983
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,29.837667233953894
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,28.631048161374114
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,30.192893536180936
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,28.4427968910634
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,29.099015608731662
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,28.268094104591302
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,28.743347205059184
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,29.29684576229646
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,28.60158660195246
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,29.554157471992994
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,29.096740558615263
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,28.896040242557046
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,29.023133674646676
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,28.47473124587272
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,29.16119879815936
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,29.410527223718375
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,29.040841058913657
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,29.019501079160573
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,33.02198217827523
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,29.104908083385528
1,100,0.5,0.5,0.5,0.2,0.8,0.8,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,28.714464728538644
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,32.12129505945137
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,32.40311654012175
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,31.86390785333603
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,33.159766462642736
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,31.842337112741422
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,32.354288401807835
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,31.952235604626484
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,31.336476804665377
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,32.11602066393065
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,30.999706106533313
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,33.223494744711914
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,30.557359673562626
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,32.69786302111398
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,32.21904492939084
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,32.504860581492316
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,31.906016119928
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,30.94016775924388
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,30.842355444899415
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,32.22421715351546
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,29.84999084516325
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,31.326717118374678
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,31.592371716741013
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,32.17212728527209
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,31.465415927954755
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,30.8751761527935
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,31.178541437110766
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,32.67159287792359
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,31.377692213346062
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,31.516969680734615
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,31.06952414064345
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,31.216993498186184
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.2,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,30.30354044892137
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,32.25642606678188
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,31.510387500436668
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,32.036281266013
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,31.604375698539915
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,30.870319844952377
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,32.3481551104741
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,32.031006470965956
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,30.085703156683746
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,30.236316923598025
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,31.597418212819843
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,32.15203841332242
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,31.321773860200874
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,31.447212143003913
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,30.86180115431013
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,31.6709205761686
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.2,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,31.100952836022575
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,30.81612881437552
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,30.58813059387427
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,28.604364949164296
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,31.15650313727356
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.2,30.2616681157584
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,31.30798204864549
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.2,32.78724453429627
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.8,0.8,29.697418897613588
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.2,0.8,30.610801368422802
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.2,31.648350079147686
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.2,31.38587112576306
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.2,0.5,0.8,0.8,28.915847161239146
1,100,0.5,0.5,0.5,0.8,0.2,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.2,30.720271137678896
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.2,31.02029458536886
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.2,0.8,30.185883573529637
1,100,0.5,0.5,0.5,0.8,0.2,0.2,0.8,0.8,0.1,0.1,0.25,0.25,0.8,0.75,0.8,0.5,0.8,0.8,31.340440658878865
1,100,0.5,0.5,0.5,0.8,0.2,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.2,29.970991693565264
1,100,0.5,0.5,0.5,0.8,0.2,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.2,0.8,29.53008363883053
1,100,0.5,0.5,0.5,0.8,0.2,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.2,30.07263876282831
1,100,0.5,0.5,0.5,0.8,0.2,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.2,0.5,0.8,0.8,29.708980097863222
1,100,0.5,0.5,0.5,0.8,0.2,0.8,0.2,0.2,0.1,0.1,0.25,0.25,0.2,0.75,0.8,0.5,0.2,0.8,29.992370650389162
