survival_functions,epochs,chance_create_line,chance_cycle,chance_erase_line,chance_invert,chance_merge,chance_merge_specimen,chance_rot_cycle,chance_rot_right,chance_split,fitness
1,100,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,32.77293589563598
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,30.732314943225663
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.8,30.966348496482293
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.2,31.27541479098429
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.2,30.85156227390082
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.8,32.278893600893305
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.2,29.610543095432636
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.8,32.38954616715987
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.2,29.828394907362622
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.8,30.242995813409504
1,100,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.8,31.503799521043828
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.2,29.091387680521752
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.8,30.48329313170338
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.2,26.944609720023774
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.2,27.94337862806655
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.8,30.22127635302246
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.2,26.372533961442247
1,100,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.8,32.46150279809942
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.8,28.983084143809396
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.2,25.11209232561934
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.2,24.26179728581043
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.8,29.39863005558456
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,30.105878363472574
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.2,23.400586747419794
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.2,24.504257057572975
1,100,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.8,28.742751819522425
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.2,26.052244191629256
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.8,27.99423446386464
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.8,31.76465229665773
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.2,25.71073065664561
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.2,24.677364789625766
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.8,27.640658670589072
1,100,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.8,27.144471418755774
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.2,31.173603848917253
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.8,31.092001040106208
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.2,29.356898570966763
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.2,30.898403374198015
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.8,31.624335178382022
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.2,31.05889962300726
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.8,31.60030057717003
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.2,29.98992050161903
1,100,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.8,31.101969062004144
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.8,31.349948788406
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.2,30.522815229852856
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.2,29.773206405098744
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.8,32.68599539045582
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.8,31.185426873713272
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.2,29.953897477006493
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.2,25.611829211850974
1,100,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.8,32.3624336623975
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.2,25.48770843462994
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.8,29.803563752216515
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.2,25.68501668299292
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.8,29.785259399086012
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.8,29.88464416350912
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.2,26.518044928518716
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.2,25.032430122865076
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.8,29.453228953474238
1,100,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.8,29.277286338173287
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.2,25.340304628556392
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,25.367895736335413
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.8,30.645264507898677
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.2,23.165771575123077
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.8,31.333517356667773
1,100,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,27.99324851206653
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,32.213101546200214
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.2,31.638759949283344
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.8,32.345341585147764
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.2,32.86062572023171
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.8,31.904050331580986
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.8,31.763851086635924
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.2,31.006769918717215
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.2,29.754401973987708
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.8,30.68643973192074
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.2,29.777548679513814
1,100,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.8,32.995284116073314
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.2,30.927300248641483
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.8,30.797715898733596
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.8,30.885593597249343
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.2,31.999427410444174
1,100,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,30.318329311095557
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.2,26.912500857009473
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.2,26.508384774575017
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.2,27.26659526156554
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,29.249406806577806
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.8,29.922614662471073
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.8,29.68520949299968
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.2,27.91953152693233
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.2,25.485025540780043
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.8,29.975574398411823
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.2,25.658756458542996
1,100,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.8,29.7488803557459
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.2,24.415971050958955
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.8,26.92196245539979
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.2,24.17062003353907
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8,27.022983104937907
1,100,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.8,28.87899042453813
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.2,32.18090268653159
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.2,32.342176212186835
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.8,32.69458311655193
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.2,32.08092548751221
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.8,32.7813462352613
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8,32.704331448050915
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.2,30.56614247748988
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.2,29.63452608977173
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,31.197318331733584
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.8,30.725583891465874
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.2,30.758929879720085
1,100,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.8,32.852765327935906
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.8,31.637513932936287
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.8,31.485467143625502
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.2,30.960056940340845
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.2,27.393409206112313
1,100,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.8,32.36553387543669
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.2,25.343481241826662
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.2,24.532554088363824
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.8,31.1266911323285
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.8,30.930926290329325
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.2,0.8,29.820501464468677
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.2,27.220282811481265
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.2,25.425496492662095
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.2,26.868694804235485
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.8,28.235270042411475
1,100,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.8,0.8,30.02332684121067
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.2,25.193698707478642
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.8,0.8,28.29510903619817
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.2,25.173981146430535
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.2,0.8,28.21320478123125
1,100,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,28.673976586020384
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2,29.115963111983806
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.8,30.02097975299073
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.2,29.478973553059774
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.2,28.709005181422686
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.8,0.8,30.15664087487166
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.2,29.029521158012027
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.2,0.8,29.79039197137261
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.2,27.740473151019625
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.2,0.8,29.89071521715671
1,100,0.2,0.8,0.8,0.2,0.2,0.2,0.8,0.8,0.8,30.44312572003375
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.2,29.561495993127874
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.2,27.11801167894107
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.2,0.8,0.8,29.33001534949837
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,27.9518795094712
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.2,0.8,27.994329885619965
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.2,21.905107838779788
1,100,0.2,0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.8,29.883494615973486
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.2,22.932769863135004
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.2,0.8,26.2941907216081
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.2,21.276951942864816
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.2,0.8,0.8,25.63855210681247
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.2,20.85438417876819
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.2,0.8,25.67558921924432
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.2,25.75981782924409
1,100,0.2,0.8,0.8,0.2,0.8,0.2,0.8,0.8,0.8,26.29267894024164
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.2,23.27650225690851
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.2,0.8,25.44145425589258
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.2,25.252384370663847
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.2,0.8,0.8,25.855008847675947
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.2,22.72118725817945
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.2,0.8,28.74835472323399
1,100,0.2,0.8,0.8,0.2,0.8,0.8,0.8,0.8,0.8,26.16395583743748
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,29.313528837739593
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.2,28.114473950964683
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.8,29.828333748820057
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.2,28.85153518773279
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.8,0.8,29.897628605028483
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.2,0.8,29.498767159798827
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.2,26.073376360769583
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.2,28.51874117228951
1,100,0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.8,0.8,29.68916171238473
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.2,27.332363722578936
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.2,0.8,30.293198522249792
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.2,26.216887054325472
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.8,0.8,29.818101756482903
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.2,27.50488417674266
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,22.05058547152864
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.2,0.8,30.38144995627252
1,100,0.2,0.8,0.8,0.8,0.2,0.8,0.8,0.8,0.8,30.634675992864953
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.8,27.150146542835575
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.2,24.556116907061107
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.2,22.46790290559153
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.2,23.02689115439294
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.8,27.219428619815357
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.2,0.8,26.352764865456876
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,24.368457635738896
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.2,22.703181592478106
1,100,0.2,0.8,0.8,0.8,0.8,0.2,0.8,0.8,0.8,25.824837988295737
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.8,25.008362475995785
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,23.546498210903646
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.8,25.54785703165419
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.2,24.86254759191506
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.8,27.14384579011642
1,100,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,27.44625194360616
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,31.227658186886604
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,30.827640520922333
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,32.04241231418558
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,31.855594665743485
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,31.221415169005677
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.2,31.658298909858775
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.8,31.631055942723254
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,30.351340560630117
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.8,30.28480049103672
1,100,0.8,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,32.33131449889684
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.2,29.89759695305165
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.2,30.079393319788462
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.2,0.8,0.8,30.670107304131747
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.2,30.563441278476745
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.2,0.8,30.75408281270496
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,26.301743313676642
1,100,0.8,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,30.627323650803135
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.8,28.902546421419924
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.2,28.189652363426024
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.2,25.65634813951489
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.2,0.8,0.8,28.164916070517865
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.2,24.885194280948273
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.8,28.69760908790666
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.2,26.06057853307655
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.8,26.099078604937645
1,100,0.8,0.2,0.2,0.2,0.8,0.2,0.8,0.8,0.8,28.451003705689022
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.2,24.43239528173899
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.2,25.572666888020766
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.2,25.919163558351602
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.2,0.8,0.8,26.931181577427207
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.2,0.8,27.437153088270268
1,100,0.8,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.8,27.885017987505467
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,31.256989098024803
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.8,31.910021686996775
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.2,32.10522429296756
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.2,30.346182191358267
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.2,0.8,0.8,31.195162456298306
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.2,30.78233875186685
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.2,0.8,31.869148298308193
1,100,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.8,31.361436402017684
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.2,30.690754563250163
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.2,29.25689420833019
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.2,29.022530738221064
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.8,0.8,29.88296411487734
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.2,0.2,0.8,30.243415892525203
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.2,0.8,30.8961906727698
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.2,30.728928129479453
1,100,0.8,0.2,0.2,0.8,0.2,0.8,0.8,0.8,0.8,31.529153229121494
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.2,26.173782216609826
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.2,27.009804682502438
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.8,29.66475581817924
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.8,29.147606315421616
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.2,28.140432749898224
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.2,0.8,29.729089475633817
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.2,24.53361828916121
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.2,24.435538841231818
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.2,26.66825231731056
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.2,0.8,27.474272178565073
1,100,0.8,0.2,0.2,0.8,0.8,0.2,0.8,0.8,0.8,27.66499706099812
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.2,25.874841475961897
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8,0.8,29.605230329601483
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.2,25.86248251996696
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.8,28.221152091410897
1,100,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.8,0.8,28.15795309120493
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,28.605280748315362
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.2,28.763688316369837
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.8,30.435516224245998
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.8,30.594822900857547
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.2,31.28044392760376
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.2,28.80244853160171
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.2,0.8,29.971047567549466
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.2,28.883021211305532
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.2,0.8,28.917524072974818
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.2,27.719579793934667
1,100,0.8,0.2,0.8,0.2,0.2,0.2,0.8,0.8,0.8,30.87081383240175
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.2,26.76987824886599
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8,0.8,30.003372909125957
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.2,28.980167533905497
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.2,0.8,30.25675259144147
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.2,24.769139727378718
1,100,0.8,0.2,0.8,0.2,0.2,0.8,0.8,0.8,0.8,29.877688623527717
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.2,25.173207490545412
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.2,0.8,26.16748212047088
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.2,22.196787377311093
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.2,0.8,0.8,25.57799515433646
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.2,21.238292865304
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.2,23.73149991388942
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,27.01772584808464
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.2,0.8,25.879888551832238
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.2,23.2600265198777
1,100,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.8,0.8,27.55990690311705
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.2,25.457094870398464
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.2,0.8,0.8,27.36996744685817
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.2,23.858381112374627
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.2,0.8,27.123302619722903
1,100,0.8,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.8,27.611907791820943
1,100,0.8,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.2,28.607944698844765
